_id,feedback,orderID,feedback_text
64324a0e362c27c707fe2f7e,3,64316ada362c27c707fe21c6,"The food was perfectly portioned, and we did not feel too full or too hungry after eating."
64324a0e362c27c707fe2f7f,2,64316ada362c27c707fe21c7,The food had an acceptable level of freshness and quality.
64324a0e362c27c707fe2f80,3,64316ada362c27c707fe21c8,"The restaurant's atmosphere was pleasant, but not exceptional."
64324a0e362c27c707fe2f81,2,64316ada362c27c707fe21c9,"The food was too spicy or too bland, making it difficult to eat."
64324a0e362c27c707fe2f82,2,64316ada362c27c707fe21ca,The food was delicious and exceeded our expectations.
64324a0e362c27c707fe2f83,4,64316ada362c27c707fe21cb,The restaurant's service was efficient but not overly friendly.
64324a0e362c27c707fe2f84,1,64316ada362c27c707fe21cc,The food was neither too spicy nor too bland.
64324a0e362c27c707fe2f85,1,64316ada362c27c707fe21cd,The food had an acceptable level of crunchiness.
64324a0e362c27c707fe2f86,3,64316ada362c27c707fe21ce,The food was not fresh and tasted stale or expired.
64324a0e362c27c707fe2f87,3,64316ada362c27c707fe21cf,The food had an acceptable level of doneness.
64324a0e362c27c707fe2f88,2,64316ada362c27c707fe21d0,The food was made with high-quality ingredients and was worth every penny.
64324a0e362c27c707fe2f89,3,64316ada362c27c707fe21d1,The restaurant's location was dirty or unclean.
64324a0e362c27c707fe2f8a,4,64316ada362c27c707fe21d2,The restaurant's prices were in line with other restaurants in the area.
64324a0e362c27c707fe2f8b,5,64316ada362c27c707fe21d3,The restaurant had a great selection of desserts that we couldn't resist ordering.
64324a0e362c27c707fe2f8c,5,64316ada362c27c707fe21d4,The food had an acceptable level of moisture.
64324a0e362c27c707fe2f8d,1,64316ada362c27c707fe21d5,The restaurant's menu had a good balance of traditional and innovative dishes.
64324a0e362c27c707fe2f8e,3,64316ada362c27c707fe21d6,The food was not properly packaged for takeout and spilled during transportation.
64324a0e362c27c707fe2f8f,3,64316ada362c27c707fe21d7,The restaurant had a great system for tracking our order and providing updates on its status.
64324a0e362c27c707fe2f90,1,64316ada362c27c707fe21d8,The food had a reasonable portion size.
64324a0e362c27c707fe2f91,1,64316ada362c27c707fe21d9,The restaurant had a good selection of side dishes to choose from.
64324a0e362c27c707fe2f92,4,64316ada362c27c707fe21da,The restaurant had great communication with us throughout the ordering and delivery process.
64324a0e362c27c707fe2f93,1,64316ada362c27c707fe21db,The restaurant had poor communication about our order status.
64324a0e362c27c707fe2f94,2,64316ada362c27c707fe21dc,The food was not fresh and tasted stale or expired.
64324a0e362c27c707fe2f95,2,64316ada362c27c707fe21dd,The food was not properly labeled and we had to guess what we were eating.
64324a0e362c27c707fe2f96,2,64316ada362c27c707fe21de,The restaurant's menu had a good balance of classic and modern cuisine.
64324a0e362c27c707fe2f97,2,64316ada362c27c707fe21df,The restaurant had a decent selection of wines to choose from.
64324a0e362c27c707fe2f98,5,64316ada362c27c707fe21e0,The food was served in an acceptable amount of time.
64324a0e362c27c707fe2f99,1,64316ada362c27c707fe21e1,The restaurant took too long to prepare our food.
64324a0e362c27c707fe2f9a,2,64316ada362c27c707fe21e2,The food was neither too spicy nor too bland.
64324a0e362c27c707fe2f9b,4,64316ada362c27c707fe21e3,"The food was too greasy and oily, leaving an unpleasant taste in our mouths."
64324a0e362c27c707fe2f9c,1,64316ada362c27c707fe21e4,The food was not properly cooked and we were concerned about food poisoning.
64324a0e362c27c707fe2f9d,4,64316ada362c27c707fe21e5,The restaurant's location was in a decent area.
64324a0e362c27c707fe2f9e,4,64316ada362c27c707fe21e6,The restaurant had no vegetarian or vegan options.
64324a0e362c27c707fe2f9f,4,64316ada362c27c707fe21e7,The restaurant's menu had a good balance of vegetarian and non-vegetarian options.
64324a0e362c27c707fe2fa0,5,64316ada362c27c707fe21e8,"The food was hot and fresh, and the flavors were well-balanced."
64324a0e362c27c707fe2fa1,4,64316ada362c27c707fe21e9,"The restaurant's online ordering system was functional, but not particularly innovative."
64324a0e362c27c707fe2fa2,2,64316ada362c27c707fe21ea,"The food was well-packaged and arrived in great condition, even after a long delivery distance."
64324a0e362c27c707fe2fa3,4,64316ada362c27c707fe21eb,The food was not properly packaged for takeout and spilled during transportation.
64324a0e362c27c707fe2fa4,1,64316ada362c27c707fe21ec,The food had an acceptable level of spiciness.
64324a0e362c27c707fe2fa5,1,64316ada362c27c707fe21ed,The food had an acceptable level of portion size.
64324a0e362c27c707fe2fa6,4,64316ada362c27c707fe21ee,The restaurant's ordering process was confusing and disorganized.
64324a0e362c27c707fe2fa7,5,64316ada362c27c707fe21ef,The food had an acceptable
64324a0e362c27c707fe2fa8,3,64316ada362c27c707fe21f0,The food was too spicy and not what we were expecting.
64324a0e362c27c707fe2fa9,4,64316ada362c27c707fe21f1,"The restaurant had a great reputation for their customer service, and they did not disappoint."
64324a0e362c27c707fe2faa,5,64316ada362c27c707fe21f2,"The restaurant's staff was polite and professional, but didn't go above and beyond."
64324a0e362c27c707fe2fab,2,64316ada362c27c707fe21f3,The restaurant had a good selection of sides to choose from.
64324a0e362c27c707fe2fac,5,64316ada362c27c707fe21f4,The food had an acceptable level of heat.
64324a0e362c27c707fe2fad,2,64316ada362c27c707fe21f5,The food was cooked well but didn't stand out in any particular way.
64324a0e362c27c707fe2fae,5,64316ada362c27c707fe21f6,The food was prepared correctly but lacked standout flavor.
64324a0e362c27c707fe2faf,4,64316ada362c27c707fe21f7,The food was not properly packaged and spilled during delivery.
64324a0e362c27c707fe2fb0,4,64316ada362c27c707fe21f8,The restaurant's location was in a decent area.
64324a0e362c27c707fe2fb1,2,64316ada362c27c707fe21f9,The restaurant had no seating available and was standing-room only.
64324a0e362c27c707fe2fb2,3,64316ada362c27c707fe21fa,The food was too salty and not enjoyable to eat.
64324a0e362c27c707fe2fb3,5,64316ada362c27c707fe21fb,The restaurant's online ordering system was functional and easy to use.
64324a0e362c27c707fe2fb4,2,64316ada362c27c707fe21fc,"The food was cooked to perfection, and we could taste the care that went into preparing it."
64324a0e362c27c707fe2fb5,3,64316ada362c27c707fe21fd,"The food had an acceptable portion size, neither too large nor too small."
64324a0e362c27c707fe2fb6,4,64316ada362c27c707fe21fe,The restaurant's prices were too high for the quality of food we received.
64324a0e362c27c707fe2fb7,2,64316ada362c27c707fe21ff,The food had an acceptable level of moisture.
64324a0e362c27c707fe2fb8,2,64316ada362c27c707fe2200,The restaurant was unresponsive to our complaints about our order.
64324a0e362c27c707fe2fb9,3,64316ada362c27c707fe2201,The restaurant had a good selection of sauces to choose from.
64324a0e362c27c707fe2fba,1,64316ada362c27c707fe2202,The restaurant had a decent selection of dishes to choose from.
64324a0e362c27c707fe2fbb,5,64316ada362c27c707fe2203,The restaurant's menu options were limited and did not cater to our preferences.
64324a0e362c27c707fe2fbc,5,64316ada362c27c707fe2204,The food was too spicy and we could not finish it.
64324a0e362c27c707fe2fbd,5,64316ada362c27c707fe2205,The food was not properly cooked or prepared and caused us to feel ill.
64324a0e362c27c707fe2fbe,3,64316ada362c27c707fe2206,The food was beautifully presented and looked as good as it tasted.
64324a0e362c27c707fe2fbf,2,64316ada362c27c707fe2207,The restaurant's location was inconvenient or difficult to access.
64324a0e362c27c707fe2fc0,3,64316ada362c27c707fe2208,The restaurant had a great selection of healthy options that were still delicious.
64324a0e362c27c707fe2fc1,5,64316ada362c27c707fe2209,The restaurant's ordering process was confusing and disorganized.
64324a0e362c27c707fe2fc2,4,64316ada362c27c707fe220a,The food was not properly packaged for takeout and spilled during transportation.
64324a0e362c27c707fe2fc3,2,64316ada362c27c707fe220b,The restaurant's delivery service was unreliable and our order arrived late.
64324a0e362c27c707fe2fc4,5,64316ada362c27c707fe220c,The food had an acceptable level of texture.
64324a0e362c27c707fe2fc5,5,64316ada362c27c707fe220d,"The food was delivered earlier than expected, which was a pleasant surprise."
64324a0e362c27c707fe2fc6,3,64316ada362c27c707fe220e,The food had an unusual texture and was not enjoyable to eat.
64324a0e362c27c707fe2fc7,3,64316ada362c27c707fe220f,The restaurant had a limited menu selection.
64324a0e362c27c707fe2fc8,4,64316ada362c27c707fe2210,The restaurant charged us more than the advertised prices.
64324a0e362c27c707fe2fc9,5,64316ada362c27c707fe2211,The food had a reasonable portion size.
64324a0e362c27c707fe2fca,3,64316ada362c27c707fe2212,The restaurant had poor customer service and did not resolve our issue.
64324a0e362c27c707fe2fcb,4,64316ada362c27c707fe2213,The online ordering process was user-friendly and allowed us to save our payment information for future orders.
64324a0e362c27c707fe2fcc,3,64316ada362c27c707fe2214,The food was stale and tasted old.
64324a0e362c27c707fe2fcd,5,64316ada362c27c707fe2215,The restaurant had a dirty and unorganized kitchen.
64324a0e362c27c707fe2fce,2,64316ada362c27c707fe2216,The food had an acceptable level of richness.
64324a0e362c27c707fe2fcf,3,64316ada362c27c707fe2217,The food was delivered late and we had to wait a long time.
64324a0e362c27c707fe2fd0,4,64316ada362c27c707fe2218,The delivery driver was courteous and arrived within the estimated time frame.
64324a0e362c27c707fe2fd1,2,64316ada362c27c707fe2219,The food had an unusual texture and was not enjoyable to eat.
64324a0e362c27c707fe2fd2,5,64316ada362c27c707fe221a,The restaurant had great specials and promotions that made our meal even more affordable.
64324a0e362c27c707fe2fd3,3,64316ada362c27c707fe221b,The food was prepared correctly but lacked standout flavor.
64324a0e362c27c707fe2fd4,2,64316ada362c27c707fe221c,The restaurant's location was convenient but not exceptional.
64324a0e362c27c707fe2fd5,1,64316ada362c27c707fe221d,The food was not what we ordered and was completely different than expected.
64324a0e362c27c707fe2fd6,5,64316ada362c27c707fe221e,"The food was presented in an ordinary manner, but was still visually appealing."
64324a0e362c27c707fe2fd7,2,64316ada362c27c707fe221f,The online ordering process allowed us to easily track our order status and delivery time.
64324a0e362c27c707fe2fd8,2,64316ada362c27c707fe2220,"The food was not cooked to our liking or specifications, despite our requests."
64324a0e362c27c707fe2fd9,3,64316ada362c27c707fe2221,"The delivery driver was friendly and accommodating, and he made sure our order was complete before leaving."
64324a0e362c27c707fe2fda,3,64316ada362c27c707fe2222,The food was the perfect temperature and was not overcooked or undercooked.
64324a0e362c27c707fe2fdb,4,64316ada362c27c707fe2223,The food had an acceptable level of texture.
64324a0e362c27c707fe2fdc,2,64316ada362c27c707fe2224,The restaurant had a great system for handling special requests and dietary restrictions.
64324a0e362c27c707fe2fdd,3,64316ada362c27c707fe2225,The delivery driver was courteous and arrived within the estimated time frame.
64324a0e362c27c707fe2fde,1,64316ada362c27c707fe2226,The restaurant's delivery service was unreliable and our order arrived late.
64324a0e362c27c707fe2fdf,3,64316ada362c27c707fe2227,The restaurant had a limited menu selection.
64324a0e362c27c707fe2fe0,3,64316ada362c27c707fe2228,The food had an acceptable level of flavor and taste.
64324a0e362c27c707fe2fe1,3,64316ada362c27c707fe2229,"The restaurant had a great atmosphere, and the staff were friendly and welcoming."
64324a0e362c27c707fe2fe2,3,64316ada362c27c707fe222a,The food had an acceptable level of crunchiness.
64324a0e362c27c707fe2fe3,5,64316ada362c27c707fe222b,The restaurant's location was dirty or unclean.
64324a0e362c27c707fe2fe4,4,64316ada362c27c707fe222c,The food was the perfect temperature and was not overcooked or undercooked.
64324a0e362c27c707fe2fe5,3,64316ada362c27c707fe222d,"The food was cooked to an acceptable level, but nothing extraordinary."
64324a0e362c27c707fe2fe6,1,64316ada362c27c707fe222e,"The food was hot and fresh, and the flavors were well-balanced."
64324a0e362c27c707fe2fe7,1,64316ada362c27c707fe222f,"The restaurant had a great system for tracking our order in real-time, which gave us peace of mind."
64324a0e362c27c707fe2fe8,4,64316ada362c27c707fe2230,The food was not properly seasoned and lacked flavor.
64324a0e362c27c707fe2fe9,1,64316ada362c27c707fe2231,The food was not properly cooked and was still raw in the middle.
64324a0e362c27c707fe2fea,5,64316ada362c27c707fe2232,"The food arrived hot and ready to eat, and it tasted even better than we had hoped."
64324a0e362c27c707fe2feb,2,64316ada362c27c707fe2233,The restaurant's atmosphere was uncomfortable and not welcoming.
64324a0e362c27c707fe2fec,2,64316ada362c27c707fe2234,The restaurant had a good selection of toppings to choose from.
64324a0e362c27c707fe2fed,5,64316ada362c27c707fe2235,The restaurant had a great selection of gluten-free options that were still delicious.
64324a0e362c27c707fe2fee,4,64316ada362c27c707fe2236,"The online ordering process allowed us to track our rewards and loyalty points, which was a nice feature."
64324a0e362c27c707fe2fef,4,64316ada362c27c707fe2237,"The food was perfectly portioned, and we didn't feel like we were overeating."
64324a0e362c27c707fe2ff0,3,64316ada362c27c707fe2238,The restaurant's menu had a good balance of classic and modern dishes.
64324a0e362c27c707fe2ff1,2,64316ada362c27c707fe2239,The restaurant's prices were reasonable and matched the quality of the food.
64324a0e362c27c707fe2ff2,5,64316ada362c27c707fe223a,The restaurant had a great selection of sides and appetizers to complement our main dishes.
64324a0e362c27c707fe2ff3,1,64316ada362c27c707fe223b,The food had a bad smell and was not appetizing.
64324a0e362c27c707fe2ff4,1,64316ada362c27c707fe223c,The food was well-seasoned and had just the right amount of spice.
64324a0e362c27c707fe2ff5,1,64316ada362c27c707fe223d,The food had an unusual texture and was not enjoyable to eat.
64324a0e362c27c707fe2ff6,3,64316ada362c27c707fe223e,The food had an acceptable level of chewiness.
64324a0e362c27c707fe2ff7,2,64316ada362c27c707fe223f,The restaurant's delivery driver was rude or unprofessional.
64324a0e362c27c707fe2ff8,3,64316ada362c27c707fe2240,The restaurant's staff was unprofessional and lacked proper training.
64324a0e362c27c707fe2ff9,2,64316ada362c27c707fe2241,The food was not properly seasoned and lacked flavor.
64324a0e362c27c707fe2ffa,4,64316ada362c27c707fe2242,The food had an acceptable level of spiciness.
64324a0e362c27c707fe2ffb,1,64316ada362c27c707fe2243,"The delivery driver followed our special instructions perfectly, which made our meal even better."
64324a0e362c27c707fe2ffc,3,64316ada362c27c707fe2244,The restaurant's menu had a good balance of classic and modern dishes.
64324a0e362c27c707fe2ffd,5,64316ada362c27c707fe2245,The restaurant had great customer reviews that helped us make our decision to order.
64324a0e362c27c707fe2ffe,4,64316ada362c27c707fe2246,The food was served in an acceptable amount of time.
64324a0e362c27c707fe2fff,4,64316ada362c27c707fe2247,The food was served at an appropriate temperature.
64324a0e362c27c707fe3000,5,64316ada362c27c707fe2248,"The food was hot and fresh, and the flavors were well-balanced."
64324a0e362c27c707fe3001,1,64316ada362c27c707fe2249,"The restaurant had a great reputation for their signature dishes, and we were not disappointed."
64324a0e362c27c707fe3002,4,64316ada362c27c707fe224a,The food was stale and tasted old.
64324a0e362c27c707fe3003,2,64316ada362c27c707fe224b,The restaurant had a dirty and unorganized kitchen.
64324a0e362c27c707fe3004,5,64316ada362c27c707fe224c,The food was the perfect temperature and was not overcooked or undercooked.
64324a0e362c27c707fe3005,2,64316ada362c27c707fe224d,"The food was hot and fresh, and the flavors were well-balanced."
64324a0e362c27c707fe3006,3,64316ada362c27c707fe224e,The restaurant was out of the dish we wanted to order.
64324a0e362c27c707fe3007,2,64316ada362c27c707fe224f,"The food was packaged well, and everything arrived intact."
64324a0e362c27c707fe3008,3,64316ada362c27c707fe2250,The restaurant had a great system for customizing orders to our specific preferences.
64324a0e362c27c707fe3009,2,64316ada362c27c707fe2251,The restaurant's pricing was neither too expensive nor too cheap.
64324a0e362c27c707fe300a,1,64316ada362c27c707fe2252,The food was not what we expected based on the menu description or photo.
64324a0e362c27c707fe300b,1,64316ada362c27c707fe2253,The online ordering process was user-friendly and allowed us to save our payment information for future orders.
64324a0e362c27c707fe300c,3,64316ada362c27c707fe2254,"The food was delivered with all the necessary utensils and napkins, which was a nice touch."
64324a0e362c27c707fe300d,5,64316ada362c27c707fe2255,The food was served at an appropriate temperature.
64324a0e362c27c707fe300e,4,64316ada362c27c707fe2256,The online ordering process allowed us to easily see the nutritional information for each dish.
64324a0e362c27c707fe300f,2,64316ada362c27c707fe2257,The food was not properly seasoned and lacked flavor.
64324a0e362c27c707fe3010,2,64316ada362c27c707fe2258,The food was seasoned perfectly and was not too greasy or heavy.
64324a0e362c27c707fe3011,2,64316ada362c27c707fe2259,The food was not what we ordered and was completely different than expected.
64324a0e362c27c707fe3012,4,64316ada362c27c707fe225a,The restaurant's menu had a good balance of spicy and non-spicy dishes.
64324a0e362c27c707fe3013,1,64316ada362c27c707fe225b,The restaurant's menu had a good balance of healthy and indulgent options.
64324a0e362c27c707fe3014,2,64316ada362c27c707fe225c,The restaurant had a rude and unprofessional staff.
64324a0e362c27c707fe3015,4,64316ada362c27c707fe225d,"The restaurant's atmosphere was pleasant, but not exceptional."
64324a0e362c27c707fe3016,1,64316ada362c27c707fe225e,"The restaurant had a great atmosphere, and we couldn't wait to visit in person."
64324a0e362c27c707fe3017,3,64316ada362c27c707fe225f,The food was too dry and lacked moisture.
64324a0e362c27c707fe3018,2,64316ada362c27c707fe2260,The restaurant had a great reputation in the community and lived up to our expectations.
64324a0e362c27c707fe3019,3,64316ada362c27c707fe2261,The restaurant's location was convenient but not exceptional.
64324a0e362c27c707fe301a,1,64316ada362c27c707fe2262,The food had an acceptable level of moisture.
64324a0e362c27c707fe301b,3,64316ada362c27c707fe2263,"The food was too sweet or too salty, making it difficult to enjoy."
64324a0e362c27c707fe301c,1,64316ada362c27c707fe2264,"The restaurant's staff was prompt and courteous, but didn't go above and beyond."
64324a0e362c27c707fe301d,5,64316ada362c27c707fe2265,"The restaurant's staff was attentive, but not overly so."
64324a0e362c27c707fe301e,1,64316ada362c27c707fe2266,The restaurant's portions were too small and did not satisfy our hunger.
64324a0e362c27c707fe301f,5,64316ada362c27c707fe2267,The restaurant had a noisy and distracting atmosphere.
64324a0e362c27c707fe3020,4,64316ada362c27c707fe2268,The food had an acceptable level of freshness and preparation.
64324a0e362c27c707fe3021,2,64316ada362c27c707fe2269,The food had an acceptable level of freshness.
64324a0e362c27c707fe3022,4,64316ada362c27c707fe226a,"The restaurant's service was slow and inefficient, leading to a long wait time."
64324a0e362c27c707fe3023,4,64316ada362c27c707fe226b,The restaurant's atmosphere was casual and relaxed.
64324a0e362c27c707fe3024,1,64316ada362c27c707fe226c,"The delivery driver followed all necessary safety protocols, which was greatly appreciated."
64324a0e362c27c707fe3025,4,64316ada362c27c707fe226d,The restaurant had a good selection of sauces to choose from.
64324a0e362c27c707fe3026,2,64316ada362c27c707fe226e,The food had a bad smell and was not appetizing.
64324a0e362c27c707fe3027,5,64316ada362c27c707fe226f,The food had a reasonable level of spiciness.
64324a0e362c27c707fe3028,1,64316ada362c27c707fe2270,"The food arrived hot and ready to eat, and it tasted even better than we had hoped."
64324a0e362c27c707fe3029,2,64316ada362c27c707fe2271,The food was not cooked evenly and some parts were overcooked while others were undercooked.
64324a0e362c27c707fe302a,5,64316ada362c27c707fe2272,"The food was not cooked to our liking or specifications, despite our requests."
64324a0e362c27c707fe302b,2,64316ada362c27c707fe2273,The food had an acceptable level of portion size.
64324a0e362c27c707fe302c,4,64316ada362c27c707fe2274,The restaurant's menu was unclear and difficult to navigate.
64324a0e362c27c707fe302d,4,64316ada362c27c707fe2275,"The restaurant's website was easy to navigate, and it had all the information we needed."
64324a0e362c27c707fe302e,5,64316ada362c27c707fe2276,The food was well-prepared and tasted just like it would in the restaurant.
64324a0e362c27c707fe302f,1,64316ada362c27c707fe2277,The restaurant had a great rewards program that incentivized us to order again in the future.
64324a0e362c27c707fe3030,4,64316ada362c27c707fe2278,The food had a reasonable portion size.
64324a0e362c27c707fe3031,2,64316ada362c27c707fe2279,The food was not what we ordered and was a completely different dish.
64324a0e362c27c707fe3032,5,64316ada362c27c707fe227a,The restaurant had excellent customer service and was very accommodating to our needs.
64324a0e362c27c707fe3033,2,64316ada362c27c707fe227b,"The restaurant had a great selection of vegetarian and vegan options, which catered to our dietary restrictions."
64324a0e362c27c707fe3034,2,64316ada362c27c707fe227c,The food had an unusual texture and was not enjoyable to eat.
64324a0e362c27c707fe3035,3,64316ada362c27c707fe227d,The restaurant's location was easy to find.
64324a0e362c27c707fe3036,1,64316ada362c27c707fe227e,"The online ordering process was a breeze, and we had no issues whatsoever."
64324a0e362c27c707fe3037,3,64316ada362c27c707fe227f,The restaurant's portions were too small and did not satisfy our hunger.
64324a0e362c27c707fe3038,5,64316ada362c27c707fe2280,The restaurant had a great selection of healthy options that were still delicious.
64324a0e362c27c707fe3039,4,64316ada362c27c707fe2281,The restaurant had a decent selection of non-alcoholic beverages to choose from.
64324a0e362c27c707fe303a,2,64316ada362c27c707fe2282,The food was well-prepared and tasted just like it would in the restaurant.
64324a0e362c27c707fe303b,2,64316ada362c27c707fe2283,The food arrived on time and was neither early nor late.
64324a0e362c27c707fe303c,5,64316ada362c27c707fe2284,The food had an acceptable level of seasoning.
64324a0e362c27c707fe303d,1,64316ada362c27c707fe2285,The restaurant's staff was friendly and accommodating.
64324a0e362c27c707fe303e,2,64316ada362c27c707fe2286,The restaurant's waitstaff was unattentive and did not provide good service.
64324a0e362c27c707fe303f,5,64316ada362c27c707fe2287,The restaurant had a great reputation in the community and lived up to our expectations.
64324a0e362c27c707fe3040,1,64316ada362c27c707fe2288,The food was too greasy and heavy.
64324a0e362c27c707fe3041,4,64316ada362c27c707fe2289,"The restaurant had a great reputation for supporting local farmers and businesses, which we appreciated."
64324a0e362c27c707fe3042,5,64316ada362c27c707fe228a,The online ordering process allowed us to easily place a group order for our family and friends.
64324a0e362c27c707fe3043,2,64316ada362c27c707fe228b,"The online ordering process allowed us to track our rewards and loyalty points, which was a nice feature."
64324a0e362c27c707fe3044,4,64316ada362c27c707fe228c,"The food was too spicy or too bland, making it difficult to eat."
64324a0e362c27c707fe3045,2,64316ada362c27c707fe228d,"The food was delivered with all the necessary utensils and condiments, which was very thoughtful."
64324a0e362c27c707fe3046,5,64316ada362c27c707fe228e,The restaurant had a decent selection of non-alcoholic beverages to choose from.
64324a0e362c27c707fe3047,2,64316ada362c27c707fe228f,The food had an acceptable level of presentation.
64324a0e362c27c707fe3048,2,64316ada362c27c707fe2290,The restaurant's atmosphere was neither too loud nor too quiet.
64324a0e362c27c707fe3049,3,64316ada362c27c707fe2291,The restaurant's delivery service was unreliable and our order arrived late.
64324a0e362c27c707fe304a,1,64316ada362c27c707fe2292,The restaurant was out of the dish we wanted to order.
64324a0e362c27c707fe304b,4,64316ada362c27c707fe2293,The restaurant took too long to prepare our food.
64324a0e362c27c707fe304c,5,64316ada362c27c707fe2294,The restaurant's location was dirty or unclean.
64324a0e362c27c707fe304d,3,64316ada362c27c707fe2295,"The restaurant had a great selection of drinks to choose from, which complemented our meal perfectly."
64324a0e362c27c707fe304e,4,64316ada362c27c707fe2296,The restaurant had a great selection of gluten-free options that were still delicious.
64324a0e362c27c707fe304f,2,64316ada362c27c707fe2297,The food had a strange color and did not look appetizing.
64324a0e362c27c707fe3050,4,64316ada362c27c707fe2298,The food was not properly prepared and did not meet our expectations.
64324a0e362c27c707fe3051,2,64316ada362c27c707fe2299,The food had an acceptable level of freshness.
64324a0e362c27c707fe3052,3,64316ada362c27c707fe229a,The restaurant's atmosphere was uncomfortable and not welcoming.
64324a0e362c27c707fe3053,4,64316ada362c27c707fe229b,The food was neither too salty nor too sweet.
64324a0e362c27c707fe3054,1,64316ada362c27c707fe229c,The food was well-packaged and arrived in perfect condition.
64324a0e362c27c707fe3055,3,64316ada362c27c707fe229d,"The food was cooked to perfection, and we could taste the care that went into preparing it."
64324a0e362c27c707fe3056,5,64316ada362c27c707fe229e,"The restaurant's website was easy to navigate, and it had all the information we needed."
64324a0e362c27c707fe3057,1,64316ada362c27c707fe229f,The food was seasoned perfectly and was not too greasy or heavy.
64324a0e362c27c707fe3058,4,64316ada362c27c707fe22a0,The food had a strange texture and was difficult to chew or swallow.
64324a0e362c27c707fe3059,1,64316ada362c27c707fe22a1,"The delivery driver was polite and professional, and he made sure to confirm our order before leaving."
64324a0e362c27c707fe305a,1,64316ada362c27c707fe22a2,The restaurant had a decent selection of beers to choose from.
64324a0e362c27c707fe305b,2,64316ada362c27c707fe22a3,"The food was delicious, and the portion sizes were generous."
64324a0e362c27c707fe305c,4,64316ada362c27c707fe22a4,"The online ordering process was a breeze, and we had no issues whatsoever."
64324a0e362c27c707fe305d,3,64316ada362c27c707fe22a5,The food was too dry and lacked moisture.
64324a0e362c27c707fe305e,5,64316ada362c27c707fe22a6,The restaurant had a great selection of dishes to choose from.
64324a0e362c27c707fe305f,2,64316ada362c27c707fe22a7,"The food arrived hot and fresh, and the delivery driver was friendly."
64324a0e362c27c707fe3060,2,64316ada362c27c707fe22a8,The food was too spicy and we could not finish it.
64324a0e362c27c707fe3061,3,64316ada362c27c707fe22a9,The food had an acceptable level of freshness and quality.
64324a0e362c27c707fe3062,5,64316ada362c27c707fe22aa,"The food was too spicy or too bland, making it difficult to eat."
64324a0e362c27c707fe3063,3,64316ada362c27c707fe22ab,"The food was delivered with a smile and a positive attitude, which made our experience even better."
64324a0e362c27c707fe3064,1,64316ada362c27c707fe22ac,The restaurant did not honor our special requests for our order.
64324a0e362c27c707fe3065,5,64316ada362c27c707fe22ad,"The food was not cooked to our liking or specifications, despite our requests."
64324a0e362c27c707fe3066,5,64316ada362c27c707fe22ae,The food had an acceptable level of moisture.
64324a0e362c27c707fe3067,4,64316ada362c27c707fe22af,The food was seasoned perfectly and was not too salty or too spicy.
64324a0e362c27c707fe3068,2,64316ada362c27c707fe22b0,The restaurant forgot to include items in our order.
64324a0e362c27c707fe3069,1,64316ada362c27c707fe22b1,The food had an acceptable level of spiciness.
64324a0e362c27c707fe306a,1,64316ada362c27c707fe22b2,"The delivery driver was prompt and friendly, and he even offered to help carry our food inside."
64324a0e362c27c707fe306b,3,64316ada362c27c707fe22b3,The restaurant had a great variety of ethnic cuisines to choose from.
64324a0e362c27c707fe306c,2,64316ada362c27c707fe22b4,The restaurant had a great selection of dishes to choose from.
64324a0e362c27c707fe306d,1,64316ada362c27c707fe22b5,The restaurant had poor hygiene practices and we did not feel comfortable eating there.
64324a0e362c27c707fe306e,1,64316ada362c27c707fe22b6,The restaurant had a great selection of international cuisine that we had never tried before.
64324a0e362c27c707fe306f,3,64316ada362c27c707fe22b7,"The restaurant's staff was polite and professional, but didn't go above and beyond."
64324a0e362c27c707fe3070,4,64316ada362c27c707fe22b8,The food was seasoned perfectly and was not too greasy or heavy.
64324a0e362c27c707fe3071,5,64316ada362c27c707fe22b9,"The food was too heavy or too light, leaving us feeling unsatisfied."
64324a0e362c27c707fe3072,5,64316ada362c27c707fe22ba,"The food was delicious, and the portion sizes were generous."
64324a0e362c27c707fe3073,2,64316ada362c27c707fe22bb,The restaurant had no online ordering available.
64324a0e362c27c707fe3074,4,64316ada362c27c707fe22bc,The food had a strange or unpleasant aftertaste.
64324a0e362c27c707fe3075,3,64316ada362c27c707fe22bd,The food had an acceptable level of saltiness.
64324a0e362c27c707fe3076,2,64316ada362c27c707fe22be,The food was served in an acceptable amount of time.
64324a0e362c27c707fe3077,3,64316ada362c27c707fe22bf,The restaurant had a great reputation for their cleanliness and hygiene practices.
64324a0e362c27c707fe3078,2,64316ada362c27c707fe22c0,The restaurant had a good selection of toppings to choose from.
64324a0e362c27c707fe3079,2,64316ada362c27c707fe22c1,The food was served in an acceptable amount of time.
64324a0e362c27c707fe307a,1,64316ada362c27c707fe22c2,"The restaurant had a great atmosphere, and the staff were friendly and welcoming."
64324a0e362c27c707fe307b,1,64316ada362c27c707fe22c3,The food was well-prepared and tasted just like it would in the restaurant.
64324a0e362c27c707fe307c,1,64316ada362c27c707fe22c4,The food had an acceptable level of seasoning and spices.
64324a0e362c27c707fe307d,2,64316ada362c27c707fe22c5,The restaurant's menu had a good balance of local and international dishes.
64324a0e362c27c707fe307e,1,64316ada362c27c707fe22c6,The restaurant's staff was friendly and accommodating.
64324a0e362c27c707fe307f,3,64316ada362c27c707fe22c7,"The food was delivered quickly and efficiently, which was much appreciated."
